Unnamed: 0,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Scent,Notes,brand_name,Score,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100,Family
1136,P440447,Maison Margiela,’REPLICA’ Beach Walk Travel Spray,"Fragrance Family: FreshScent Type: Fresh SolarKey Notes: Bergamot, Heliotrope, Coconut MilkFragrance Description: A fresh scent inspired by salty air and rays of sun where bergamot and pink pepper fuse with lemon atop a floral perfume of heliotrope, coconut milk, and musk.About the Bottle: Influenced by the look of classic apothecary jars, the luxe bottle carries a cotton label with black ink text and a unique pump wrapped with rope as a homage to the original couture line. The fresh eau de toilette within is echoed by the Polaroid photograph of waves meeting the sand printed on the outside carton.About the Fragrance: Memories of endless summer days, the scent of salty air, and the glow of sun-kissed skin are evoked with each fine mist. Footprints in the sand and the scent of sunscreen wafting through the air bring inspiration to this warm yet refreshing fragrance.",836,181,4.216,Fresh Solar,"Bergamot, Heliotrope, Coconut Milk","Maison Margiela, ’REPLICA’ Beach Walk Travel Spray",4.21964661949389,1585,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,5,5,5,2,5,2,Fresh
1137,P256308,Chloé,Chloé Eau de Parfum,"Fragrance Family: FloralScent Type: Powdery FloralsKey Notes: Peony, Rose, Honey, CedarwoodAbout: Chloé Eau de Parfum captures the creative, confident individuality of the Chloé woman. It is a fresh and feminine fragrance suited to a free spirit with an utterly innate sense of chic. The scent takes the classic rose and ingeniously translates it into a vibrant perfume, intimate and sensual. Chloé Eau de Parfum begins with a combination of floral powdery notes: hints of peony, lychee, and springtime freesia. The airy, flirtatious head notes drift away to reveal the richer and more sensual side of the rose. The distinctive character of this unique rose is accompanied by magnolia and lily of the valley, as well as subtle intimations of warm amber and elegant cedarwood. The fragrance is enclosed in a modern, delicately pleated bottle adorned with a hand-tied ribbon.What else you need to know: Freedom, lightness and femininity: these are the principles on which Chloé was founded in Paris more than 60 years ago. Today Chloé’s vision of romantic, effortless chic lives in ready-to-wear, accessories, and fragrances.This product is an Allure Best of Beauty award winner.",881,126,4.4895,Powdery Florals,Unknown,"Chloé, Chloé Eau de Parfum",4.426876226002424,2464,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,5,5,2,2,5,2,Floral
1141,P475133,Mugler,Alien Goddess Eau de Parfum,"Fragrance Family: FloralsScent Type: Warm FloralsKey Notes: Bergamot Essence, Jasmine Grandiflorum, Bourbon VanillaFragrance Description: This warm floral women's scent pairs a divine base of vanilla perfume with jasmine from India overlaid by a burst of fresh Italian bergamot, creating a radiant floral bouquet of notes fit for a goddess.About the Bottle: The iconic refillable gem-inspired bottle is dressed in a soft golden gradient accented by metallic gold, reflective of the warm floral women's perfume encapsulated within.About the Fragrance: A divine twist on the original solar women's fragrance, this warm floral perfume encourages embracing your inner goddess and unveiling new possibilities as you create the extraordinary.",2999,160,4.629,Warm Florals,"Bergamot Essence, Jasmine Grandiflorum, Bourbon Vanilla","Mugler, Alien Goddess Eau de Parfum",4.5500162588619375,3158,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,Floral
1142,P484054,Lancôme,La Vie Est Belle Travel Spray,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Iris, Patchouli, Vanilla Fragrance Description: This floral perfume entwines iris, patchouli, and Arabian jasmine sambac with sweet notes of orange blossom, warm vanilla, and spun sugar. A modern interpretation of a warm floral, this long-lasting women's fragrance stands out with a twist of gourmand unique to its vanilla perfume base.About the Bottle: Brought to life with the expression of Julia Roberts’ iconic smile, the luxe fragrance bottle captures the essence of happiness in the shape of a smile formed at the base, showcasing the floral women's scent within.About the Fragrance: ‘La vie est belle,’ French for ‘life is beautiful,’ is about choosing your own path to happiness. Inspired by this expression, La Vie Est Belle is an energizing perfume for women who seek happiness and aim to inspire others.",359,58,4.5436,Warm & Sweet Gourmands,"Iris, Patchouli, Vanilla ","Lancôme, La Vie Est Belle Travel Spray",4.416103731659372,1145,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,Warm & Spicy
1145,P191858,Marc Jacobs Fragrances,Daisy,"Fragrance Family: FloralScent Type: Fruity FloralsKey Notes:Strawberry, Violet Leaves, JasmineAbout:Charmingly simple with a signature quality, Daisy Marc Jacobs transports you to a place that’s optimistic, beautiful, and pure. The top of the fragrance is infused with succulent wild berries and soft white violets. At the heart, velvety jasmine warms to a dreamy dry-down of sensual sandalwood, for a romantic, lingering finish.Irresistibly feminine, Daisy Marc Jacobs is the captivating creation of master perfumer Alberto Morillas. What else you need to know:Whimsical white daisies abloom on its cap give the iconic Daisy bottle a retro-cool twist—as charming and unique as the woman who wears the fragrance.This product is an Allure Best of Beauty award winner.",937,98,4.4995,Fruity Florals,Unknown,"Marc Jacobs Fragrances, Daisy",4.439903103089321,2758,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,5,4,5,2,5,5,Floral
1149,P12420,DOLCE & GABBANA,Light Blue Eau de Toilette,"Fragrance Family: FreshScent Type: Fresh Citrus and FruitsKey Notes: Citrus, Apple, BambooFragrance Description: This colorful, fresh, floral fruity Eau de Toilette reflects the sensuality of the Mediterranean lifestyle. Sicilian cedar combines with the freshness of the green apple and the floral allure and spontaneity of the bluebell, the top note captures the essence of a sunny South Italian summer. About the bottle: A timeless design inspired by the classic Dolce & Gabbana parfum, Light Blue shape is confident but always very feminine. Its light blue cap evokes the clear skies of the Mediterranean. The bottle itself is strong, reflecting today's modern woman.About the Fragrance:  Feminine and resolute, the freshness of bamboo softens with a feminine bouquet of jasmine and white rose.",405,67,4.5522,Fresh Citrus & Fruits,"Citrus, Apple, Bamboo","DOLCE & GABBANA, Light Blue Eau de Toilette",4.486574076952004,3054,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,1,3,5,5,1,4,Fresh
1153,P261810,Viktor&Rolf,Flowerbomb Travel Duo,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Jasmine, Orange Blossom, PatchouliFragrance Description: This floral explosion releases a profusion of flowers that has the power to make everything seem more positive. Magically evocative notes immediately awaken your deepest senses, giving you the impression of living life in your own secret garden, away from reality. Sambac Jasmine, Centifolia Rose, Cattleya Orchid, and Ballerina Freesia bloom on a base of Patchouli.This set contains:- 0.23 oz/ 6.8 mL Eau de Parfum- 0.5 oz/ 14.8 mL Eau de Parfum Refill- Funnel",207,54,4.4138,Warm & Sweet Gourmands,"Jasmine, Orange Blossom, Patchouli","Viktor&Rolf, Flowerbomb Travel Duo",4.340877828296762,1205,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,Warm & Spicy
1159,P436489,TOM FORD,Lost Cherry,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Black Cherry, Tonka Bean, AlmondFragrance Description: Lost Cherry‘s candy-like gleam of exotic black cherry and liqueur touched with teasing almond gives way to a Turkish rose and jasmine sambac blend that penetrates the senses. The full-bodied perfume attains fantasy-like levels of insatiability.About the Bottle: Lost Cherry is contained in a luscious, deep, cherry-red bottle. Capturing the scent‘s dichotomy of sweet and dark, the flacon is adorned with a pale-pink label—the color of cherry blossoms.About the Fragrance: ""Like the plump fruit waiting to be eaten, Lost Cherry is powerful and insatiable. Notes of cherry liqueur and a touch of bitter almond drip into its heart, glossing it with a candy-like gleam.""—Tom Ford",819,164,4.2319,Warm & Sweet Gourmands,"Black Cherry, Tonka Bean, Almond","TOM FORD, Lost Cherry",4.229799205162067,982,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,2,5,5,4,5,5,Warm & Spicy
1160,P480365,Valentino,Born in Roma Coral Fantasy Eau de Parfum,"Fragrance Family: FloralScent Type: Fruity FloralKey Notes: Orange, Jasmine, RoseFragrance Description: The coral sky of Rome inspires a floral, fruity perfume twisted by a bright and juicy orange accord, heightened by rose fragrance, and infused with jasmine to create Donna Born in Roma Coral Fantasy Eau de Parfum.About the Bottle: This fragrance is inspired by the patterns carved onto Italian palazzos and originally created for leather goods; the rockstud has become one of Maison Valentino’s most iconic codes. This edgy pyramidal stud is part of the House’s iconography and is a strong symbol of Rome. Born In Roma Coral Fantasy Eau de Parfum takes its color inspiration from the beautiful sunset hour of the eternal city. The perfume bottle is composed of this audacious coral statement, inspired by the energy of this magic hour on the streets of Rome.About the Fragrance: Inspired by the light of Rome at sunset, Born in Roma Coral Fantasy is a fruity, floral perfume for women energized by a orange accord. Blended with ambrette seed and musk scent, this Eau de Parfum is infused with a heart of jasmine and rose perfume to reveal a bright, feminine women’s fragrance.",797,24,4.715,Fruity Florals,"Orange, Jasmine, Rose","Valentino, Born in Roma Coral Fantasy Eau de Parfum",4.478340286001159,820,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,5,5,3,5,5,4,Floral
1163,P461420,Armani Beauty,My Way Eau de Parfum,"Fragrance Family: Floral Scent Type: Classic Floral Key Notes: Orange Blossom, Tuberose, VanillaFragrance Description: This feminine fragrance combines consciously sourced ingredients from around the world in a blend of woody and floral notes. Bergamot meets Egyptian orange blossom in a sparkling start amplified by Indian tuberose and jasmine. At the base, white musk and cedarwood from Virginia combine with vanilla from Madagascar.About the Bottle: With a modern design, the My Way 150 ml format allows you to effectively refill any 30, 50 or 90ml My Way bottle and is designed to be refilled at home.  Recharge your precious perfume with an innovative eco-friendly gesture. This innovation allows you to refill without losing even one drop of the fragrance. The 150 mL My Way refill bottle comes in a cellophane-free box and can provide multiple refills for your spray. By refilling your bottle, you save 64 percent plastic, 55 percent glass, 32 percent paper, and 75 percent metalAbout the Fragrance: This floral perfume is inspired by discoveries and connections. Created for the open-minded, curious, and authentic woman who is ready to broaden her horizons, the elegant fragrance sources three key ingredients from around the world: the orange blossom extracted from hand-picked bitter orange fruits in Egypt; the Indian tuberose flower sourced and handpicked near Mysore, India; and vanilla sourced through a responsible program designed to support local communities in Madagascar.",1482,137,4.5151,Classic Florals,"Orange Blossom, Tuberose, Vanilla","Armani Beauty, My Way Eau de Parfum",4.4218848964830695,1614,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,2,4,5,5,4,5,Floral
1164,P163103,Versace,Bright Crystal,"Fragrance Family: Fresh

Scent Type: Fresh Florals

Key Notes: Yuzu Lemon, Peony, Musk

Fragrance Description: Inspired by a mixture of Donatella Versace's favorite floral fragrances, Bright Crystal is a fresh, sensual blend of refreshing chilled yuzu and pomegranate mingled with soothing blossoms of peony, magnolia, and lotus flower, warmed with notes of musk and amber.",662,70,4.5487,Unknown,Unknown,"Versace, Bright Crystal",4.4649885106847,2195,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,5,1,5,4,5,3,Unknown
1166,P375939,Lancôme,La Vie Est Belle,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Iris, Patchouli, Vanilla Fragrance Description: This floral perfume entwines iris, patchouli, and Arabian jasmine sambac with sweet notes of orange blossom, warm vanilla, and spun sugar. A modern interpretation of a warm floral, this long-lasting women's fragrance stands out with a twist of gourmand, unique to its vanilla perfume base.About the Bottle: Brought to life with the expression of Julia Roberts’ iconic smile, the luxe fragrance bottle captures the essence of happiness in the shape of a smile formed at the base, showcasing the floral women's scent within.About the Fragrance: ‘La vie est belle,’ French for ‘life is beautiful,’ is about choosing your own path to happiness. Inspired by this expression, La Vie Est Belle is an energizing perfume for women who seek happiness and aim to inspire others.",359,58,4.5436,Warm & Sweet Gourmands,"Iris, Patchouli, Vanilla ","Lancôme, La Vie Est Belle",4.416103731659372,1145,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,1,5,5,3,5,1,Warm & Spicy
1175,P12495,CHANEL,COCO MADEMOISELLE Eau de Parfum,"Fragrance Family: Floral Scent Type: Warm Floral Key Notes: Orange, Patchouli, Turkish Rose Fragrance Description: Irresistibly sexy, irrepressibly spirited. A sparkling ambery fragrance that recalls a daring young Coco Chanel. An absolutely modern composition with a strong yet surprisingly fresh character. COMPOSITION Sparks of fresh and vibrant Orange immediately awaken the senses. A clear and sensual heart reveals the transparent accords of Grasse Jasmine and May Rose. The scent finally unfurls with the vibrant accents of Patchouli and Vetiver. HOW TO APPLYCOCO MADEMOISELLE Eau de Parfum comes in a spray for easy application on skin or clothing.",550,69,4.6026,Warm Florals,"Orange, Patchouli, Turkish Rose ","CHANEL, COCO MADEMOISELLE Eau de Parfum",4.423057075491702,843,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,3,5,3,4,5,5,Floral
1180,P417312,Sol de Janeiro,Brazilian Crush Cheirosa ’62 Bum Bum Hair & Body Fragrance Mist,"Frag Family: Warm & Spicy Frag Type: Warm & Sweet Gourmand Key Notes: Salted Caramel, Pistachio, Vanilla What it is:A body fragrance mist, bursting with an alluring pistachio and salted caramel scent, to be used on body, hair, and lingerie. If you want to know more…One of Brazilians’ essential beauty secrets is being cheirosa (sheh-rō-zah), which means to always smell incredibly delicious from sunrise to sundown. Brazilian Crush, a body fragrance mist, instantly transports you to the sultry beaches of Rio de Janeiro. Inspired by the addictive pistachio and salted caramel scented Brazilian Bum Bum Cream, Brazilian Crush is a delightfully sunny, daily immersion for use on body, hair, and lingerie. What it is formulated WITHOUT:- Parabens- Sulfates- Phthalates What else you need to know: Sol de Janeiro came together with a mutual love of the distinctly Brazilian attitude towards beauty, their secrets, and their know-how. This product supports the Brazilian philosophy that beauty isn’t a standard to reach, it’s an attitude to take. A head-to-toe sensuality that comes through in a smile, a saunter, a samba. Based in the USA, Sol de Janeiro is excited to be able to bring you the most effective, transformative, and fun beauty care experiences—incorporating the latest and greatest super ingredients from the Amazon.LOVE IT. FLAUNT IT. YOU’VE GOT IT.™",953,175,4.2653,Warm & Sweet Gourmands,Unknown,"Sol de Janeiro, Brazilian Crush Cheirosa ’62 Bum Bum Hair & Body Fragrance Mist",4.251887516696313,1426,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,5,3,3,5,5,2,Unknown
